City_ID,City,Country,Date,Latitude,Longitude,Cloudiness (%),Humidity (%),Max Temp (F),Wind Speed (mph)
557,bukachacha,RU,2023-01-30 06:40:38,54.2375,116.927,79,82,3.974000000000011,0.58
558,west bay,KY,2023-01-29 16:40:38,19.1914,-82.5901,20,73,78.94399999999997,6.86
559,manokwari,ID,2023-01-30 06:40:39,1.5574,133.8793,93,74,82.72400000000002,4.65
560,coihaique,CL,2023-01-29 16:40:39,-48.3098,-80.1665,2,75,49.64000000000002,11.44
561,nelson bay,AU,2023-01-30 07:40:40,-35.0321,156.3695,100,70,71.43800000000005,6.93
562,kroya,ID,2023-01-30 04:40:40,-10.0369,108.2195,100,80,81.55399999999995,10.35
563,cornwall,CA,2023-01-29 16:40:40,45.1355,-74.7727,95,86,18.032000000000018,1.54
564,malinovoye ozero,RU,2023-01-30 03:40:41,50.611,78.4099,6,78,11.372000000000035,2.01
565,doka,SD,2023-01-29 23:40:41,14.5799,34.9093,8,49,77.73800000000006,6.25
566,hami,CN,2023-01-30 05:40:42,37.9931,93.0724,0,14,31.027999999999963,0.98
567,indramayu,ID,2023-01-30 04:40:42,-5.8961,108.3585,100,79,81.71600000000001,9.43
568,bereda,SO,2023-01-30 00:40:43,13.1056,52.3,81,58,73.63399999999999,8.13
569,kavieng,PG,2023-01-30 07:40:43,-1.7505,150.3727,63,67,85.26199999999996,3.7
570,hirara,JP,2023-01-30 06:40:43,20.694,128.3924,100,68,70.50199999999998,9.74
571,sumbe,AO,2023-01-29 22:40:44,-10.8512,12.6555,100,81,80.67200000000004,2.05
572,rugby,GB,2023-01-29 21:40:44,52.4369,-1.2278,97,79,42.674000000000014,6.89
573,nador,MA,2023-01-29 22:40:45,32.9288,-2.8204,13,60,28.21999999999996,2.37
574,taksimo,RU,2023-01-30 05:40:45,56.9113,114.2923,100,80,6.548000000000023,1.65
575,krasnaya yaruga,RU,2023-01-30 00:40:45,50.7855,35.6846,76,89,22.441999999999993,2.98
576,bilma,NE,2023-01-29 22:40:46,18.4782,12.0638,84,12,61.91600000000001,4.58
577,shelburne,CA,2023-01-29 17:40:47,40.8634,-64.2551,100,78,57.524000000000015,14.36
578,turayf,SA,2023-01-30 00:40:47,32.8773,39.8767,90,53,50.774000000000015,2.37
579,somerville,AU,2023-01-30 08:40:48,-38.2233,145.0475,73,61,73.49000000000002,1.79
580,carlos barbosa,BR,2023-01-29 18:40:48,-29.3568,-51.4929,2,98,67.04600000000005,0.58
581,mwense,ZM,2023-01-29 23:40:48,-10.329,27.9893,100,89,65.49800000000002,0.3
582,constantine,DZ,2023-01-29 21:40:49,37.6963,6.1367,1,63,53.906000000000034,2.04
583,kumo,NG,2023-01-29 22:40:49,10.0502,11.0835,76,31,75.2,2.08
584,rongcheng,CN,2023-01-30 05:40:50,24.5464,115.8787,0,19,67.85600000000002,0.95
585,kargil,IN,2023-01-30 05:40:50,36.3547,76.7516,100,88,11.048000000000023,0.9
586,northam,AU,2023-01-30 05:40:50,-29.9833,118.1138,29,16,99.31999999999996,4.85
587,lerwick,GB,2023-01-29 21:40:51,60.1638,-0.9434,86,68,39.48800000000004,14.98
588,itoman,JP,2023-01-30 06:40:51,18.4661,132.7824,100,83,75.308,11.17
589,batticaloa,LK,2023-01-30 03:40:52,9.2546,84.3013,100,84,79.79000000000002,9.16
