City_ID,City,Country,Date,Latitude,Longitude,Cloudiness (%),Humidity (%),Max Temp (F),Wind Speed (mph)
559,iquique,CL,2023-01-31 19:53:32,-20.8489,-69.068,99,88,50.80999999999998,1.21
560,sembakung,ID,2023-02-01 06:53:32,3.2092,115.9773,100,99,69.16999999999996,0.48
561,tacoronte,ES,2023-01-31 22:53:33,30.2331,-16.1756,12,65,61.627999999999965,6.22
562,hambantota,LK,2023-02-01 04:53:33,0.7229,85.7874,100,73,82.47200000000004,6.85
563,nesterov,RU,2023-02-01 00:53:34,54.7504,22.5984,100,97,35.780000000000044,6.97
564,maghama,MR,2023-01-31 22:53:34,17.0128,-11.1053,6,10,63.806000000000026,3.98
565,wanning,CN,2023-02-01 06:53:35,16.1724,113.7486,13,80,77.41400000000004,4.31
566,lyubinskiy,RU,2023-02-01 04:53:35,55.121,72.742,77,90,-0.3820000000000192,3.05
567,ust-bolsheretsk,RU,2023-02-01 10:53:35,53.6311,156.4466,100,95,15.94399999999997,2.27
568,callaway,US,2023-01-31 17:53:36,30.1051,-85.0663,57,98,67.208,1.27
569,tigil,RU,2023-02-01 10:53:36,57.6253,157.9088,84,97,0.9499999999999993,2.91
570,saint-augustin,CA,2023-01-31 18:53:37,51.1727,-57.8205,3,92,-1.0120000000000076,6.67
571,matara,LK,2023-02-01 03:53:37,-0.6602,80.5412,100,73,82.076,8.14
572,seoul,KR,2023-02-01 07:53:38,34.7977,125.4075,100,65,40.55,12.81
573,bela,PK,2023-02-01 03:53:38,26.0451,65.6115,0,22,62.07799999999996,0.74
574,trincomalee,LK,2023-02-01 04:53:38,10.3367,83.7574,98,84,79.41199999999995,8.95
575,tiko,CM,2023-01-31 23:53:39,4.1093,9.3958,49,83,77.108,0.27
576,cape canaveral,US,2023-01-31 17:53:39,29.4242,-78.5818,6,78,74.60600000000002,6.28
577,port macquarie,AU,2023-02-01 09:53:40,-32.6577,157.5869,13,92,74.858,9.17
578,lebedinyy,RU,2023-02-01 07:53:40,57.5519,126.103,100,94,-20.344000000000023,2.4
579,bonthe,SL,2023-01-31 21:53:41,1.065,-20.1404,100,74,81.80600000000004,6.22
580,alexandria,EG,2023-02-01 00:53:41,30.5424,29.698,0,55,51.27799999999996,11.07
581,santa cruz,CR,2023-01-31 16:53:41,9.7812,-86.0147,10,72,79.66400000000004,4.8
582,ixtapa,MX,2023-01-31 15:53:42,2.1512,-108.0921,100,83,76.69399999999997,4.28
583,bilma,NE,2023-01-31 23:53:42,21.1341,10.712,32,26,53.024000000000015,5.92
584,isilkul,RU,2023-02-01 04:53:43,54.6127,70.9708,90,89,14.125999999999987,2.67
585,soeng sang,TH,2023-02-01 05:53:43,14.0093,102.5232,94,23,93.27200000000005,1.96
586,elko,US,2023-01-31 14:53:44,39.9528,-115.0368,95,82,5.882000000000016,0.88
587,byron bay,AU,2023-02-01 09:53:44,-29.2378,160.1411,88,85,76.08200000000002,11.28
588,sao gabriel da cachoeira,BR,2023-01-31 18:53:44,1.614,-66.7948,100,98,71.042,0.79
589,mosetse,BW,2023-02-01 00:53:45,-20.7242,26.8767,100,73,71.18599999999998,3.43
590,vila franca do campo,PT,2023-01-31 21:53:45,35.4646,-22.1908,78,62,59.54000000000002,6.8
591,punta alta,AR,2023-01-31 18:53:46,-39.831,-60.8948,100,77,64.47200000000004,5.57
592,lakatoro,VU,2023-02-01 09:53:46,-15.9668,169.1199,100,70,82.4,1.12
593,yanan,CN,2023-02-01 06:53:47,37.0882,108.9715,100,20,27.338000000000044,4.43
594,sur,OM,2023-02-01 02:53:47,20.5745,61.0286,5,62,72.62599999999999,6.25
595,el monte,CL,2023-01-31 19:53:47,-33.8041,-70.9995,6,77,56.696000000000055,0.45
596,harper,LR,2023-01-31 21:53:48,2.9764,-8.0653,94,73,82.25600000000003,4.05
597,zhuhai,CN,2023-02-01 06:53:48,18.2344,115.3103,5,82,74.49800000000002,4.68
598,svetlogorsk,RU,2023-02-01 05:53:49,67.8476,92.0204,99,99,-12.351999999999975,1.21
599,imbituba,BR,2023-01-31 19:53:49,-30.3376,-43.0487,100,86,76.53200000000001,7.87
600,urumqi,CN,2023-02-01 06:53:49,42.7824,88.1829,100,31,33.08000000000004,1.61
601,pavlodar,KZ,2023-02-01 04:53:50,52.3803,76.579,64,80,7.124000000000013,1.02
602,opobo,NG,2023-01-31 23:53:50,4.1209,8.13,4,72,81.842,1.98
603,sehithwa,BW,2023-02-01 00:53:51,-20.4357,22.3384,100,86,69.02599999999998,2.01
604,bubaque,GW,2023-01-31 21:53:52,5.2619,-20.4838,17,74,81.03200000000001,5.21
605,makokou,GA,2023-01-31 23:53:52,1.4404,12.9124,19,68,74.22799999999997,1.04
606,rodeo,MX,2023-01-31 16:53:53,25.5012,-104.6604,100,63,50.359999999999985,1.97
607,kohtla-jarve,EE,2023-02-01 01:53:53,59.6787,27.1802,91,89,30.127999999999965,6.09
608,kungalv,SE,2023-01-31 23:53:53,57.9201,11.503,93,83,41.575999999999986,15.5
609,maine-soroa,NE,2023-01-31 23:53:54,13.9041,11.5928,100,15,68.97200000000004,6.09
610,green river,US,2023-01-31 15:53:54,41.5785,-109.4461,62,90,16.32200000000004,1.68
611,yulara,AU,2023-02-01 06:53:55,-26.2477,124.8457,0,14,97.79000000000002,6.73
612,khani,RU,2023-02-01 07:53:55,60.0724,120.043,100,89,-7.924000000000014,3.34
613,teguise,ES,2023-01-31 21:53:55,31.5731,-12.2467,100,52,63.05,10.8
614,muros,ES,2023-01-31 21:53:56,45.1342,-15.0047,100,78,53.83399999999999,4.07
615,sinkat,SD,2023-02-01 00:53:56,20.7456,35.5746,29,52,67.44200000000001,5.17
616,paamiut,GL,2023-01-31 19:53:57,59.917,-51.2666,100,48,22.85600000000003,7.6
617,lakes entrance,AU,2023-02-01 09:53:57,-39.2709,148.4191,6,68,63.05,11.26
618,maumere,ID,2023-02-01 06:53:57,-6.8376,123.1108,77,76,82.70600000000003,3.11
619,jaleswar,IN,2023-02-01 04:23:58,21.8003,87.0225,24,22,88.51999999999995,4.4
620,san martin,AR,2023-01-31 19:53:59,-32.6089,-67.5122,33,76,71.88800000000005,9.5
